landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.0,0.0,0.0,-0.029836893081665,-0.031385064125061,-0.0072042261220346,-0.045364499092102,-0.0778366923332214,-0.0117364501550625,-0.0366712212562561,-0.1174253225326538,-0.0183261208206246,-0.0185711979866027,-0.1374449729919433,-0.0250789899349044,-0.0291191339492797,-0.1196593642234802,-0.0031048447329382,-0.0328433513641357,-0.1736006736755371,-0.0150231769278477,-0.0335844755172729,-0.2051990628242492,-0.0226618371873925,-0.032190203666687,-0.234219491481781,-0.0283187780499289,-0.0063851475715637,-0.1117461323738098,-0.007740382474644,-0.0067907571792602,-0.1395580768585205,-0.0301635082781146,-0.0130320191383361,-0.1018588542938232,-0.0354593586146663,-0.0150163173675537,-0.0745561718940734,-0.0332721102952788,0.0151481628417968,-0.1000004410743713,-0.0139074236124585,0.0129199028015136,-0.1222351193428039,-0.0354064594924281,0.0034394860267639,-0.08322674036026,-0.0300873670697043,0.0001536011695861,-0.0575512051582336,-0.020190006491525,0.0362089276313781,-0.0835925340652465,-0.0208388179510663,0.0328943133354187,-0.1090240478515625,-0.0330720733821223,0.0230500102043151,-0.0822271704673767,-0.0265209566771815,0.0192424058914184,-0.0612545013427734,-0.0180861376195977,Volume Up
0.0,0.0,0.0,-0.0272550582885742,-0.0291356444358825,-0.0067398637504751,-0.0432228446006774,-0.0729323029518127,-0.0115392344044025,-0.0385917425155639,-0.1108782291412353,-0.0184303723247225,-0.020232081413269,-0.1286413073539734,-0.0255771368713553,-0.0240772366523742,-0.1173387765884399,-0.0033460481529559,-0.0282414555549621,-0.1695307493209839,-0.0143722627283509,-0.0286930799484252,-0.2008779048919677,-0.0215139124514038,-0.0276123881340026,-0.2268808484077453,-0.0267184093566115,-0.0023483037948608,-0.109328806400299,-0.0085453014792378,-0.0061884522438049,-0.1365010142326355,-0.0311312541337187,-0.0127732753753662,-0.1030155420303344,-0.0365060266078884,-0.0164825320243835,-0.0726242661476135,-0.0338951308251793,0.0181445479393005,-0.09615159034729,-0.0151418359921748,0.0106010437011718,-0.1141647100448608,-0.0361860390724118,0.0017208456993103,-0.0789219737052917,-0.0317310389102871,-0.0022495985031127,-0.0526624917984008,-0.0222700159968312,0.0382864475250244,-0.0777017474174499,-0.0224606316508229,0.0301670432090759,-0.0983834862709045,-0.034393556040662,0.0194098353385925,-0.0734983682632446,-0.0284688543499882,0.0143399238586425,-0.0522249341011047,-0.0204654648871596,Volume Up
0.0,0.0,0.0,-0.0277135372161865,-0.0266417860984802,-0.0074546361885978,-0.0451076030731201,-0.0694407224655151,-0.0124554202504469,-0.0417842268943786,-0.1076386570930481,-0.019186949039252,-0.0236288905143737,-0.1254369616508484,-0.0261124741829945,-0.0234968066215515,-0.1159907579421997,-0.0043688054740442,-0.0271355509757995,-0.167682945728302,-0.0157327388025834,-0.0280490517616271,-0.200700581073761,-0.0232679710336043,-0.0273586511611938,-0.2280036211013794,-0.0288487744130208,-0.0024797916412353,-0.1086598634719848,-0.009116380157323,-0.0060992836952209,-0.1366694569587707,-0.0307746377386166,-0.0141583681106567,-0.1053487062454223,-0.0359525248952223,-0.0189282894134521,-0.0746487975120544,-0.0335863248057677,0.0172945261001586,-0.0957204699516296,-0.0152419895477606,0.010567307472229,-0.1144135594367981,-0.0357233301348998,0.0016182661056518,-0.0812789797782898,-0.0310768761284663,-0.0024846196174621,-0.0546990633010864,-0.0218127105928971,0.036468505859375,-0.0769159197807312,-0.022157027999313,0.0287824869155883,-0.0989012718200683,-0.0341467463023974,0.018397569656372,-0.0742711424827575,-0.0280518826641156,0.0136762857437133,-0.0518098473548889,-0.0200015340544297,Volume Up
0.0,0.0,0.0,-0.0251641869544982,-0.0262042880058288,-0.0062691258729756,-0.0415529012680053,-0.069381833076477,-0.0099454742388189,-0.0412521958351135,-0.1035058498382568,-0.0155431280375779,-0.0295681357383728,-0.1207935214042663,-0.0219832916275919,-0.016448974609375,-0.1250368356704712,-0.0022417482917518,-0.0230790376663208,-0.1718624234199524,-0.0138962815047563,-0.0243029594421386,-0.2026669979095459,-0.0222769786135614,-0.0227442383766174,-0.2287706732749939,-0.0281968951688469,0.0060665607452392,-0.1206205487251281,-0.0069955276788533,-0.009727656841278,-0.1352274417877197,-0.0281484626696766,-0.0194288492202758,-0.0980954766273498,-0.0333513726012171,-0.0217560529708862,-0.0681502819061279,-0.0312976982907713,0.0266040563583374,-0.1084504723548889,-0.0133200712965191,0.0072333812713623,-0.1148909330368042,-0.0335778218225897,-0.0031864643096923,-0.0788072347640991,-0.0295787971929968,-0.0052775144577026,-0.0524505972862243,-0.0209330577866495,0.0460866689682006,-0.089767575263977,-0.0203795467035234,0.0263044834136962,-0.10140061378479,-0.0328874622003496,0.0139691829681396,-0.073248267173767,-0.0276446301953257,0.0114443302154541,-0.0513230562210083,-0.0199737117157638,Volume Up
0.0,0.0,0.0,-0.0243746042251586,-0.0248988270759582,-0.0053715561793694,-0.0426807403564453,-0.0677777528762817,-0.0098783639536748,-0.0407098531723022,-0.102352499961853,-0.0164392502324233,-0.0260788202285766,-0.1183723807334899,-0.0237818085865626,-0.0156638026237487,-0.1195794343948364,-0.0046857702822933,-0.0213909149169921,-0.1694448590278625,-0.0165415932701478,-0.022135853767395,-0.2012325525283813,-0.0251488783673892,-0.0207986831665039,-0.2272894978523254,-0.0317011350111613,0.0068263411521911,-0.114997386932373,-0.0099271727071652,-0.0085420608520507,-0.1293286085128784,-0.0316641093508849,-0.015978455543518,-0.0930444002151489,-0.0369403050558219,-0.0179346203804016,-0.0633020997047424,-0.035324572147573,0.0275167226791381,-0.1030819416046142,-0.0164123256967911,0.0082305073738098,-0.1114585995674133,-0.0370792993621478,-0.0005984902381896,-0.0747870802879333,-0.0324614257828841,-0.0030897855758666,-0.047051727771759,-0.0238004573897967,0.0476188063621521,-0.0849435925483703,-0.0235635550038466,0.0276927947998046,-0.097841203212738,-0.0374427461342463,0.0144697427749633,-0.0688528418540954,-0.0327657857255587,0.0098010301589965,-0.0450762510299682,-0.025578780593122,Volume Up
0.0,0.0,0.0,-0.0251871347427368,-0.0333899855613708,-0.0039783933449655,-0.0402345061302185,-0.0731337070465087,-0.0067544233303635,-0.0413542389869689,-0.1038711071014404,-0.011592913257715,-0.0385594964027404,-0.1225636601448059,-0.0171890061598389,-0.0147590637207031,-0.1248408555984497,-0.0002883600961069,-0.0262085199356079,-0.1704155206680297,-0.0101885346945493,-0.031336486339569,-0.2002251148223877,-0.017656006689009,-0.0340405702590942,-0.2246836423873901,-0.0227472063403695,0.005564272403717,-0.121744692325592,-0.0054455393243699,-0.0164781808853149,-0.1373662948608398,-0.0238735869776576,-0.0297071933746337,-0.1091113090515136,-0.0296140339475243,-0.0371974110603332,-0.081773817539215,-0.0283156808715432,0.0234149694442749,-0.110906183719635,-0.0117960300546258,-0.0039033889770507,-0.1136131882667541,-0.0295915108423798,-0.0152609944343566,-0.0809928774833679,-0.0277809471141665,-0.0193769931793212,-0.0546825528144836,-0.0207042776297896,0.0400184988975524,-0.09377121925354,-0.0186937459062903,0.0130752325057983,-0.0993884801864624,-0.0299089819442599,0.0004925727844238,-0.0740944147109985,-0.0259276412677138,-0.0032578110694885,-0.051597774028778,-0.0189387582492202,Volume Up
0.0,0.0,0.0,-0.0264448523521423,-0.0252115130424499,-0.005991291963312,-0.0462647080421447,-0.0660721659660339,-0.0108139773465723,-0.0504289269447326,-0.0992376208305358,-0.01739744633511,-0.0385804176330566,-0.1186919212341308,-0.0244348084189027,-0.0168333053588867,-0.1230033636093139,-0.0024232179958403,-0.0253790020942688,-0.1681368350982666,-0.0132636844746798,-0.0295259356498718,-0.1967795491218567,-0.0212071591623157,-0.031366229057312,-0.2206832766532898,-0.027070507184419,0.00495445728302,-0.1202044486999511,-0.006643644311282,-0.0152848362922668,-0.1328267455101013,-0.0262634528435796,-0.0245960354804992,-0.0985146164894104,-0.0312275865681499,-0.0276139378547668,-0.0689900517463684,-0.0295367480821937,0.023937702178955,-0.1095371842384338,-0.012252744064483,-0.0006314516067504,-0.1149914264678955,-0.030627047420296,-0.008827805519104,-0.0794918537139892,-0.0264215839661687,-0.0107371807098388,-0.0511902570724487,-0.0181706471003622,0.0414429903030395,-0.0918938517570495,-0.0186663807936042,0.0171436667442321,-0.0993431210517883,-0.0307154802240461,0.0069311261177062,-0.0725560784339904,-0.026590687931332,0.0049792528152465,-0.0497829318046569,-0.0197506283976167,Volume Up
0.0,0.0,0.0,-0.0248357653617858,-0.0237706303596496,-0.0085376268338848,-0.0440229177474975,-0.0610015392303466,-0.0148047814231802,-0.0502194762229919,-0.0918870568275451,-0.0222034612756658,-0.0418464541435241,-0.1149227619171142,-0.0296825682830501,-0.0180476903915405,-0.121890902519226,-0.0052818800408829,-0.0260059833526611,-0.1643450260162353,-0.0168933561157871,-0.0300072431564331,-0.1918655037879943,-0.0248035853814769,-0.0317184329032897,-0.215495228767395,-0.0304254042070795,0.0032986998558044,-0.1206251978874206,-0.0084810545754123,-0.0186812281608581,-0.1295293569564819,-0.0285005485725093,-0.0273301005363464,-0.095438003540039,-0.0333636077207017,-0.0291173458099365,-0.0672548413276672,-0.0315564023416925,0.021790325641632,-0.1104027032852172,-0.0132626537319708,-0.0041456818580627,-0.1065462827682495,-0.0329332063060689,-0.0099379420280456,-0.069562554359436,-0.0291462158870388,-0.0097261667251586,-0.0426157712936401,-0.0208060881209064,0.0387113690376281,-0.0935010910034179,-0.0189918326300073,0.0139044523239135,-0.0942979454994201,-0.0318097705107618,0.0051537156105041,-0.0663448572158813,-0.0279826866548944,0.0041662454605102,-0.0446187853813171,-0.0210920078766037,Volume Up
0.0,0.0,0.0,-0.0252912640571594,-0.0222360491752624,-0.0084328444051777,-0.0449274182319641,-0.0594552159309387,-0.0146390877041255,-0.0502755045890808,-0.0897132158279419,-0.0221176573383843,-0.0423019528388977,-0.1134049892425537,-0.0296588183689152,-0.0211781859397888,-0.1193948984146118,-0.0060228409554099,-0.0281311869621276,-0.1626591682434082,-0.0180627459037339,-0.0310799479484558,-0.1906805038452148,-0.0262905319529807,-0.0324887633323669,-0.214658498764038,-0.0320730970549618,-7.796287536621094e-05,-0.1183734536170959,-0.0093387279036676,-0.0193312764167785,-0.1286442279815673,-0.0300213990110194,-0.0277344584465026,-0.0938785672187805,-0.0351688430953061,-0.0307779312133789,-0.065320074558258,-0.033397687350515,0.0189183950424194,-0.1088495850563049,-0.0141154506552254,-0.0046817660331726,-0.1075354814529419,-0.0338344999897515,-0.0113926529884338,-0.0700457096099853,-0.0297894624370371,-0.0126786231994628,-0.0426192283630371,-0.0213234943646227,0.0363759994506835,-0.0926368832588195,-0.0198210177320277,0.0145216584205627,-0.0950628519058227,-0.0323873066651856,0.0051496028900146,-0.0677521824836731,-0.0279609372216498,0.0031547546386718,-0.0461732149124145,-0.020734727134112,Volume Up
0.0,0.0,0.0,-0.0245381593704223,-0.0270050764083862,-0.0054065813434931,-0.042752981185913,-0.0652799010276794,-0.0100539066021951,-0.0420085191726684,-0.0984527468681335,-0.0170752722894462,-0.0262069106101989,-0.112999141216278,-0.0242989901577743,-0.0215306282043457,-0.1149806976318359,-0.0009681158823582,-0.0260849595069885,-0.1578184962272644,-0.012072421622804,-0.0285922288894653,-0.1847552061080932,-0.0195960328107389,-0.0300637483596801,-0.2083563208580017,-0.025097735238603,-0.0001301765441894,-0.1135435104370117,-0.0057994937648686,-0.0129457116127014,-0.1225658655166626,-0.0251943282907518,-0.0199177861213684,-0.0911756157875061,-0.0302339177703174,-0.0212607383728027,-0.0695603489875793,-0.0287912972395929,0.0195114016532897,-0.1049791574478149,-0.0121708111961993,0.0042644739151,-0.1075273156166076,-0.0302354190623077,-0.0032519102096557,-0.0765645503997802,-0.0263770911967071,-0.0040544867515563,-0.0572018027305603,-0.0186941903209003,0.0384021997451782,-0.0903179049491882,-0.0193964727347406,0.0227587223052978,-0.0957927703857421,-0.029163712648085,0.0130095481872558,-0.0716927051544189,-0.0240644328420671,0.0114521384239196,-0.0552062392234802,-0.0172519292806896,Volume Up
0.0,0.0,0.0,-0.0255002975463867,-0.0257419943809509,-0.0050331125840017,-0.0436139702796936,-0.0613539218902587,-0.0098007242068121,-0.0453601479530334,-0.0921266674995422,-0.0167104783340761,-0.0317966938018798,-0.1061422824859619,-0.0236613838806221,-0.0223337411880493,-0.1146017909049987,-0.0013132634212666,-0.0264618396759033,-0.1553773880004882,-0.0119160828053423,-0.0283737778663635,-0.1818833947181701,-0.0196832469537326,-0.0295057296752929,-0.2040961384773254,-0.0254207881971666,-0.0012714266777038,-0.1144148111343383,-0.0059522520623573,-0.0130596756935119,-0.1203030943870544,-0.0237483563705751,-0.0187891125679016,-0.0923976302146911,-0.0286265346094438,-0.020555555820465,-0.0707467198371887,-0.0276780999138424,0.0177026987075805,-0.1061187982559204,-0.0120763624891111,0.0028015375137329,-0.1026217937469482,-0.0273911408021518,-0.0039883852005004,-0.0771837830543518,-0.0241558397992918,-0.0060985088348388,-0.0590592622756958,-0.0179259809538194,0.0354301333427429,-0.0916020274162292,-0.019218286021001,0.0206412672996521,-0.0892300605773925,-0.0270451302512952,0.0105246305465698,-0.0689280033111572,-0.0228448840662309,0.0065081715583801,-0.0540951490402221,-0.017260467155225,Volume Up
